index,unit2_pos,unit1_beam
4593,"[0.28861054333165814, 0.5004838932775346]",20
6541,"[0.13305129058243603, 0.44490529516499455]",20
9569,"[0.1688929029732894, 0.38269044655472023]",14
9471,"[0.2121500213830316, 0.40757638599490054]",16
8070,"[0.26108760755416566, 0.407299875573049]",16
7516,"[0.17925559728693288, 0.28314668877435195]",7
4587,"[0.3346009411911496, 0.3698327111920292]",14
5516,"[0.22614916575778435, 0.522881238744226]",21
5756,"[0.28789751389897056, 0.41974284526366823]",17
10371,"[0.2429766601631786, 0.38075487348387616]",15
3634,"[0.7651518752715099, 0.3096916908635248]",15
10870,"[0.270024242985546, 0.15194248582549624]",2
4689,"[0.3081475495542445, 0.23074796072922402]",9
7271,"[0.12292627276324301, 0.3985897967542505]",18
1003,"[0.22137186860775254, 0.1498686575240791]",6
389,"[0.35223653562701157, 0.41725425132947386]",15
8327,"[0.18137091790177473, 0.45057375914695386]",20
5967,"[0.272234634215056, 0.38351997787921654]",15
7251,"[0.2756809430974928, 0.46370800495114367]",20
6563,"[0.17500118837402828, 0.3291856767632445]",10
441,"[0.4012929600284829, 0.3768837273618351]",14
6813,"[0.17435946190656376, 0.3525508088046524]",11
5768,"[0.2904881874858254, 0.419466334861464]",17
2436,"[0.42144792508597667, 0.349785704409312]",14
9652,"[0.19451442696405755, 0.4368864924597665]",19
4674,"[0.4263678281157908, 0.3380340107929688]",15
6889,"[0.15025906736206307, 0.3967924789336266]",15
7348,"[0.16323620287823057, 0.3044379925143427]",9
5813,"[0.3580120739692957, 0.4089589381827471]",16
9441,"[0.2208965156695154, 0.41462740216470645]",17
1517,"[0.49355896754080636, 0.4538918844252918]",17
6012,"[0.3531634738709287, 0.3902944836075237]",15
4282,"[0.3666159623591092, 0.4823724595460143]",20
6025,"[0.3396159148187439, 0.40467302638863434]",15
2708,"[0.6032941959428765, 0.5639430388450825]",19
10406,"[0.2549555545039817, 0.3956864371676315]",16
1856,"[0.5415220801522452, 0.34881791789353717]",15
11016,"[0.2738508342422156, 0.15443107975969064]",2
6143,"[0.27342301658598067, 0.42140190791266086]",16
6891,"[0.15092456147897262, 0.3956864371676315]",15
9047,"[0.37778675666944456, 0.45707175443376225]",17
6170,"[0.3047250083212527, 0.6026545002030231]",26
7282,"[0.2115320625481242, 0.3365132033549019]",11
8222,"[0.2276465275377188, 0.473938891208009]",20
5040,"[0.2727575224521832, 0.377713258647037]",15
7000,"[0.18883395921955362, 0.4337066224120016]",19
2884,"[0.5033987735835468, 0.67122908888918]",20
10112,"[0.36359747111601937, 0.45721000964468805]",17
9479,"[0.21535865380479385, 0.40882068297182134]",17
9515,"[0.2039264153674509, 0.3680353933124636]",12
4438,"[0.3358843941598545, 0.47020600025759934]",20
5758,"[0.2893235727474578, 0.42001935572481425]",17
6310,"[0.18833483861498354, 0.40163141159108967]",15
10639,"[0.2534344250577143, 0.19950228121316113]",4
4365,"[0.3784760184357992, 0.4298354762899606]",19
554,"[0.3166325996968328, 0.5042167841690026]",20
6129,"[0.2763939725301804, 0.4182220378648959]",16
5776,"[0.29070209631394284, 0.41988110047459404]",17
486,"[0.3432048295809631, 0.34342596431378214]",13
4745,"[0.3480771973118872, 0.41324484997685984]",16
8942,"[0.3593905975188928, 0.4128300843440826]",17
6406,"[0.16036031753181104, 0.4164247200246248]",17
5205,"[0.2298806864166738, 0.3059587999524096]",12
3879,"[0.797808622906934, 0.4782248029628273]",17
5130,"[0.33367400294723243, 0.22729158023996032]",17
9353,"[0.2608499310766031, 0.4278999032191165]",18
7317,"[0.07819556020612349, 0.34812664177996666]",11
3336,"[0.5561154156955724, 0.3096916908635248]",14
11003,"[0.27411227836922325, 0.15456933499026365]",2
3843,"[0.7926035081175552, 0.4794690999397481]",17
8874,"[0.35834482102775045, 0.4142126365319292]",17
3605,"[0.7669819841267871, 0.3074796073511819]",15
5044,"[0.3179160526655377, 0.3685884142151084]",15
3351,"[0.5479631126114389, 0.5510853034823915]",17
7327,"[0.20846603603992017, 0.40052536982509457]",15
2090,"[0.48098588201454084, 0.4921885801308079]",18
1952,"[0.39468555402317396, 0.4350891745998482]",17
2144,"[0.47299995247652266, 0.2702889534116609]",11
5394,"[0.3294195940512158, 0.40550255771313065]",16
9345,"[0.2895374815755753, 0.4236139914250037]",17
8470,"[0.2294291011109938, 0.390985759701447]",15
1557,"[0.5941674193159358, 0.47227982855901646]",17
4898,"[0.31368541141896605, 0.3862850822549097]",14
3683,"[0.7941959404952698, 0.3654085441673435]",15
9525,"[0.19090174453550537, 0.3753629199630628]",14
2947,"[0.7442838807813286, 0.33374809897920876]",15
10567,"[0.21222132433136676, 0.22120835062522368]",4
4216,"[0.4924656557507739, 0.46052813494267325]",20
3509,"[0.6967723534755697, 0.407299875573049]",16
6978,"[0.18614821505180654, 0.4827872251984388]",22
2198,"[0.47818129961645645, 0.5230194939944462]",19
4943,"[0.36057897990670545, 0.4270703718946202]",17
10682,"[0.2538147074150592, 0.197566708142317]",4
6719,"[0.22137186860775254, 0.31287156091128976]",8
5514,"[0.22614916575778435, 0.522881238744226]",21
4737,"[0.345367685511583, 0.41006497994874214]",16
5004,"[0.2135998478809639, 0.49619798146377464]",20
5151,"[0.30477254362014283, 0.3102447117268751]",11
3477,"[0.49348766459247123, 0.5372597815449839]",18
9930,"[0.314992632037116, 0.4471173786773374]",17
3266,"[0.5553548509808827, 0.7223835199966816]",20
2285,"[0.431739316451285, 0.3298769528571678]",13
9810,"[0.1981984123240569, 0.4301119867314594]",17
6910,"[0.15722298805838394, 0.370662242477231]",13
843,"[0.3715358653720354, 0.04534771187532201]",2
11228,"[0.22441412748339945, 0.4270703718946202]",19
10914,"[0.27434995484678576, 0.15373980366576734]",2
1029,"[0.2484907543784551, 0.37135351859080157]",13
8879,"[0.3584636592749757, 0.41462740216470645]",17
9731,"[0.1937300945830348, 0.43647172678769475]",17
1687,"[0.6129438608238323, 0.1885801188820197]",14
1978,"[0.4003422541182328, 0.1869210562723216]",11
9545,"[0.1803964443589675, 0.38379648830106805]",14
4826,"[0.2907971668948351, 0.49785704411276727]",20
7182,"[0.12237961685978282, 0.2957279137348387]",7
5995,"[0.2851404667997763, 0.3847642748561374]",15
10939,"[0.2766791842897451, 0.156366652850182]",2
7637,"[0.20925036840405498, 0.23434259644906075]",3
4877,"[0.3069353995338747, 0.23600165905875883]",9
4545,"[0.41305794552428066, 0.24720033181175177]",9
7609,"[0.22957170699077614, 0.41172404255844025]",17
5068,"[0.34294338547084346, 0.39914281761760073]",15
3744,"[0.7828350049893741, 0.40356698466193375]",15
8370,"[0.16504254408406266, 0.35199778790200764]",12
6112,"[0.27957883728560967, 0.412138808230512]",16
6887,"[0.14940343204959314, 0.3988663071957492]",15
1737,"[0.5819033132155679, 0.2874326005684647]",14
10795,"[0.2608499310766031, 0.15774920501838133]",2
7700,"[0.2183771450309957, 0.3030554403264962]",7
6004,"[0.3523553738573489, 0.3902944836075237]",15
4804,"[0.2963587964090017, 0.2437439513421353]",9
985,"[0.2103912154760896, 0.18180561315371255]",8
1761,"[0.4980272852649405, 0.41974284526366823]",16
4936,"[0.3146123496628832, 0.42637909578104966]",17
4523,"[0.34843371203667495, 0.42969722107903485]",17
10974,"[0.2738746018916607, 0.15484584545140964]",2
7589,"[0.22308313923269238, 0.337480989890324]",12
3109,"[0.6210961639079658, 0.5303470205861037]",17
6845,"[0.14267718781394687, 0.4356421954631985]",17
4539,"[0.40566620715483687, 0.2931010645897186]",12
9855,"[0.18995103864214322, 0.4328770911267998]",17
4963,"[0.3212672909670823, 0.3714917738017273]",15
6754,"[0.20105053002103138, 0.34563804784577223]",11
9078,"[0.3981556305550558, 0.4081294068582508]",17
1598,"[0.546679659659622, 0.47089727637116985]",17
7081,"[0.20723011835321745, 0.3761924512482646]",17
1677,"[0.5455388125706994, 0.3995575832896725]",16
1854,"[0.5072966677716636, 0.3503387252923095]",15
6373,"[0.1850549032617741, 0.411862297769366]",17
3385,"[0.5279745210831724, 0.6943177104694419]",20
7417,"[0.217188762660071, 0.3419051569150098]",10
4370,"[0.4046679659625846, 0.34522328217370046]",15
706,"[0.3824689832216962, 0.14945389189130182]",6
4656,"[0.3614583828517325, 0.5132033734096527]",20
7623,"[0.21186480962346693, 0.23931978431744955]",4
5219,"[0.3952797452255242, 0.4845845430583572]",19
8827,"[0.3550173503756509, 0.41587169914162725]",17
3220,"[0.5633645481852338, 0.5094704825181847]",18
2496,"[0.38936160098656986, 0.2561869210327546]",12
7315,"[0.07976422493439307, 0.3315360154865131]",10
9519,"[0.20525740361815795, 0.37729849299461243]",14
10260,"[0.35955697104812023, 0.45582745745684145]",18
10987,"[0.27366069306354324, 0.15443107975969064]",2
10450,"[0.25371963683416693, 0.3995575832896725]",16
6396,"[0.20620810951152013, 0.4175307617906199]",17
3841,"[0.7926272757501123, 0.47905433430697086]",17
6313,"[0.21070019488509933, 0.4019079220129412]",15
8774,"[0.35767932689395293, 0.4183602930758217]",17
6247,"[0.27344678423542573, 0.3448085165212759]",12
9015,"[0.36749536530413623, 0.41435089174285494]",17
6922,"[0.1624756381635408, 0.3677588828906121]",12
7170,"[0.09625897228133252, 0.31135075347322294]",10
10068,"[0.3633122593564547, 0.45638047835948625]",17
8356,"[0.16371155583335562, 0.38172266001929817]",15
5216,"[0.3352902029743921, 0.4825107147765873]",19
7321,"[0.09385843989003806, 0.37729849299461243]",14
11056,"[0.2772258401932053, 0.15567537673661147]",2
2240,"[0.49151494985741173, 0.2621318954758599]",12
10085,"[0.36283690640132965, 0.4566569888206322]",17
8741,"[0.3476969149545423, 0.4122770634414378]",17
8980,"[0.36238532109564964, 0.4128300843440826]",17
1251,"[0.3267576175329137, 0.4207106318383848]",16
2547,"[0.5624138422749837, 0.42029586616631304]",15
2032,"[0.419831725058817, 0.5454168395004322]",20
10238,"[0.3614108475528424, 0.45624222314856044]",18
2359,"[0.4112278366690035, 0.3007051016228748]",12
10050,"[0.36162475638095987, 0.45499792617163964]",17
837,"[0.38125683318443854, 0.037328909170094016]",3
6710,"[0.21447925084287886, 0.313286326544067]",9
3810,"[0.8066501877743101, 0.42223143923715717]",15
1271,"[0.34750677377586986, 0.41117102169508996]",15
6071,"[0.3678756476614811, 0.43909857597210944]",17
9912,"[0.2826923991095917, 0.44905295172853427]",17
3127,"[0.6195274991628084, 0.7485137563744882]",20
3297,"[0.5569235157091522, 0.24263790957614023]",15
7099,"[0.20867994485114974, 0.2603345776159416]",6
2719,"[0.6399676759967547, 0.35462463706677505]",15
661,"[0.3134239672919585, 0.7120143785288905]",27
7921,"[0.1592670057586665, 0.17655191480453047]",2
8099,"[0.26025573989114076, 0.40909719339367284]",17
3728,"[0.7840709226591889, 0.42914420017639004]",17
7077,"[0.20856110662081243, 0.4295589658288146]",20
3689,"[0.7956695346257592, 0.37494815427134376]",15
1310,"[0.3934258687039141, 0.41670123046612356]",16
8414,"[0.20782430955556774, 0.4703442554685251]",22
5412,"[0.32357275276059655, 0.33817226600389455]",12
11184,"[0.29643009934044895, 0.2440204617639868]",6
2327,"[0.399985739410333, 0.374533388599272]",15
11130,"[0.279293625526045, 0.20157610947528376]",4
2462,"[0.40896991015749135, 0.4569334992228365]",17
1513,"[0.4919903027956488, 0.4537536291947188]",17
10925,"[0.2763702048807353, 0.1555371215256857]",2
4592,"[0.29688168464612896, 0.481957693913237]",19
3354,"[0.546679659659622, 0.5824692382093801]",19
983,"[0.213647383179854, 0.20351168254612786]",9
8922,"[0.3582972857288604, 0.41435089174285494]",17
4297,"[0.41940390740258204, 0.37798976910818294]",15
9337,"[0.35028758854139713, 0.41988110047459404]",17
8725,"[0.26115891048561285, 0.411862297769366]",16
3229,"[0.5645053952741563, 0.514032904734149]",17
6805,"[0.17424062367622647, 0.3526890640155782]",11
1225,"[0.31047677901409176, 0.35199778790200764]",12
7616,"[0.21619052146781872, 0.28107286051222935]",7
10895,"[0.26828920472804907, 0.18622978015875105]",3
9499,"[0.2262917716375667, 0.37176828426287334]",14
5883,"[0.27375576366132337, 0.3770219825727609]",15
11088,"[0.2771307695954251, 0.15526061108418693]",2
7450,"[0.15746066453594645, 0.5712705654563872]",30
2890,"[0.5041593383151244, 0.6694317710489089]",20
10724,"[0.25457527212974895, 0.20060832295950895]",4
9702,"[0.19323097399535263, 0.436333471576769]",17
4036,"[0.3933070304735768, 0.32517627539098326]",13
9763,"[0.19451442696405755, 0.43674823724884076]",17
3851,"[0.7934591434131372, 0.48029863126424444]",17
9434,"[0.22194229214376984, 0.4144891469537807]",17
7437,"[0.20302324475609088, 0.34743536568604333]",9
55,"[0.314541046731436, 0.46287847366594187]",18
9901,"[0.21283928316627415, 0.4384072998585389]",17
6716,"[0.21885249798612078, 0.30872390432810276]",8
1087,"[0.3020630318029507, 0.3750864095019168]",14
3840,"[0.7924133669219948, 0.4783630581934003]",17
9624,"[0.18726529447439613, 0.42416701230800125]",17
5034,"[0.23477682179704293, 0.3943038849601377]",15
3019,"[0.5918381898729764, 0.555232960026284]",19
7232,"[0.09264628986966832, 0.3930595879832169]",15
1628,"[0.5411180301454553, 0.3403843494769429]",15
8449,"[0.22790797166472637, 0.394995161054061]",15
10591,"[0.2160716832205935, 0.19175998892978466]",3
7312,"[0.08908114274000625, 0.3059587999524096]",9
7670,"[0.23104530113815347, 0.33678971381604794]",12
6642,"[0.20176355943683102, 0.5006221484884604]",22
1462,"[0.5646480011370507, 0.25826074935381893]",14
667,"[0.29804629938449656, 0.8140467302631005]",30
2403,"[0.41087132196110365, 0.4140743813210034]",17
11218,"[0.2287636069771963, 0.423337480983505]",19
3018,"[0.5918619575055335, 0.5682289506588425]",19
3278,"[0.5463944478831693, 0.633761924488513]",20
6537,"[0.13538052002539536, 0.46232545276329706]",22
9756,"[0.19368255930103265, 0.43647172678769475]",17
8749,"[0.3645006417273794, 0.4144891469537807]",17
8437,"[0.22410514807438972, 0.43647172678769475]",19
1777,"[0.4803916908290785, 0.42430526751892705]",16
1052,"[0.3097637495814042, 0.38061661827295035]",14
5911,"[0.2749441460322481, 0.3792340660851038]",15
1600,"[0.5487236773261286, 0.4556892022459157]",17
10775,"[0.2550030897859839, 0.20240564079978005]",4
5970,"[0.2720207253869385, 0.3836582330901423]",15
2346,"[0.4123686837410381, 0.27056546383351243]",13
7071,"[0.20953558016361967, 0.48624360568770253]",23
3188,"[0.5769596425363087, 0.19189824416035767]",12
3122,"[0.6204544374236134, 0.7143647172521591]",20
2696,"[0.5988496458681873, 0.811558136328906]",22
8782,"[0.3568712268803731, 0.4179455274430444]",17
4314,"[0.43014688405668244, 0.41324484997685984]",15
6981,"[0.1860769121034714, 0.47310935984421826]",22
4345,"[0.33536150592272723, 0.6368035393253522]",24
9592,"[0.1829395826300443, 0.394995161054061]",15
7535,"[0.15470361743675218, 0.4048112816388546]",15
4855,"[0.3384750677298214, 0.3761924512482646]",15
9414,"[0.2187574273883406, 0.41462740216470645]",17
7332,"[0.2419784189709263, 0.40743813078397473]",16
9880,"[0.1894994533364632, 0.43260058066565377]",17
9751,"[0.1937063269504777, 0.43578045067412424]",17
6777,"[0.1715786471410365, 0.35199778790200764]",11
6696,"[0.2095593478130647, 0.374809899060418]",14
5878,"[0.27323287540730823, 0.37729849299461243]",15
4267,"[0.31582449968325293, 0.5780450711846944]",22
5147,"[0.3238817321864942, 0.23600165905875883]",9
6912,"[0.15807862337085388, 0.36623807549183973]",12
4848,"[0.26807529589993156, 0.40826766210847104]",17
7384,"[0.25022579265284, 0.49495368450650107]",23
1832,"[0.47147882303025523, 0.3920918014477948]",15
3205,"[0.5701145600703251, 0.49993087237488987]",17
6515,"[0.14873793791579565, 0.5061523572398468]",24
10268,"[0.35903408281099297, 0.45555094703498994]",19
3823,"[0.8007558111848008, 0.46882344806975274]",17
5729,"[0.2008366211929139, 0.39485690584313526]",16
9283,"[0.3298711793568958, 0.43495091938892244]",17
3296,"[0.5583733422070845, 0.22079358493350468]",15
1565,"[0.6200028521179334, 0.3825521913437945]",15
941,"[0.31908066738701735, 0.39706898935547813]",15
2578,"[0.6101630460583051, 0.42914420017639004]",16
5309,"[0.2921994580938773, 0.4001106041530228]",16
2624,"[0.6206445786022858, 0.5246785566041444]",18
455,"[0.308385226031807, 0.407991151647325]",15
10051,"[0.36176736226074224, 0.4548596709607139]",17
1715,"[0.6110899843022222, 0.4757362090286329]",17
9161,"[0.33191519704029043, 0.4375777685733371]",17
6721,"[0.2232495127619198, 0.3171574726857553]",8
2229,"[0.4855017350375651, 0.2676621042468935]",12
9106,"[0.3986309835101809, 0.40826766210847104]",17
4595,"[0.2672909635357968, 0.505046315493499]",20
1951,"[0.3944003422467213, 0.4382690446476131]",17
2120,"[0.5246945857299631, 0.09926724731922228]",9
8540,"[0.24658934259173074, 0.43412138806442613]",17
8326,"[0.1835100061660616, 0.45734826489490826]",21
6749,"[0.22108665684818785, 0.3432877091225036]",10
3418,"[0.4860483909241374, 0.32379372320313665]",15
1288,"[0.3562532680454657, 0.41200055301958627]",16
3832,"[0.7928887198771198, 0.47504493295435685]",17
2763,"[0.6034368018226588, 0.5527443660920895]",19
10029,"[0.35993725340546506, 0.45707175443376225]",17
463,"[0.31249702904804133, 0.42527305403470184]",16
7568,"[0.22403384512605456, 0.39637771324190757]",15
4730,"[0.3410895089661212, 0.48057514170574317]",20
8286,"[0.19603555639343703, 0.30277892990464467]",7
10555,"[0.21079526548287952, 0.22120835062522368]",4
9346,"[0.2817654608487866, 0.42402875705778104]",17
6580,"[0.3070067024822099, 0.1965989215872477]",3
1415,"[0.4296715311184453, 0.46550532281106205]",17
3497,"[0.6861719827012516, 0.4017696668020154]",15
875,"[0.3945904834422817, 0.42223143923715717]",17
8308,"[0.2447116984375635, 0.39195354623686907]",14
